"","comuna","ModerateSevere","n","n_psu_comuna","n_strata_comuna","deg_free","se.m","se.s","deff","se.tot","var.tot","cv","CI_L","CI_U","promhupm","rho","coterho","calidad2","calidadf","incdf14","excn50","excrho","excdf2"
"43",5107,0.186743037252003,146,29,2,27,0.0156187257290111,0.0372128511822973,1.75533173423485,0.0403576620546072,0.00162874088651388,0.216113342957713,0.120556471482447,0.252929603021559,5.03448275862069,0.187218976861628,-0.0357142857142858,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"44",5109,0.172114805803091,1388,262,1,261,0.00502360031961943,0.0126126884936919,2.05853044439846,0.0135763202382011,0.00018431647121019,0.0788794443037818,0.149849640612441,0.194379970993741,5.29770992366412,0.246301044788985,-0.00383141762452111,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"45",5301,0.200222330375648,216,41,2,39,0.0131241561278211,0.0327091094263054,1.88364111025178,0.0352438549754342,0.00124212931352944,0.176023597913935,0.142422408215936,0.258022252535361,5.26829268292683,0.207024488687561,-0.0249999999999999,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"46",5302,0.111402563425989,64,12,2,10,0.0214636765623427,0.0413051030023379,1.63539730670059,0.0465489091774083,0.00216680094560661,0.417844147799465,0.0350623523750396,0.187742774476939,5.33333333333333,0.146630147700137,-0.0909090909090908,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"47",5303,0.291352371573579,56,12,2,10,0.0209940571451221,0.0753750791573593,1.77485173144019,0.0782441882403469,0.00612215299339084,0.268555178795196,0.16303190285941,0.419672840287748,4.66666666666667,0.211323199483689,-0.0909090909090908,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"48",5304,0.157542635282474,76,12,2,10,0.0209459806962072,0.0318441766328682,0.790177238943154,0.0381154259159096,0.0014527856927512,0.241937211774886,0.0950333367803825,0.220051933784566,6.33333333333333,-0.0393417676981587,-0.0909090909090908,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"49",5401,0.239877393270745,90,18,2,16,0.0227594255684831,0.0280848920004488,0.524984576065061,0.0361490333326383,0.0013067526108842,0.150697957984884,0.180592978605218,0.299161807936272,5,-0.118753855983735,-0.0588235294117647,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"50",5402,0.18702761652489,65,13,2,11,0.0179703231517481,0.0555796697604187,1.58597198592364,0.0584126031337027,0.00341203220485546,0.312320737541608,0.0912309473856176,0.282824285664162,5,0.14649299648091,-0.0833333333333333,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"51",5403,0.191922789799453,33,3,1,2,0.0399046593213635,0.100120405430369,2.97650061568886,0.107779763495267,0.0116164774190956,0.561578766168881,0.0151639776672163,0.368681601931691,11,0.197650061568886,-0.5,0,"Excluir","Excluir","Excluir","Incluir","Excluir"
"52",5404,0.189574114223178,59,6,2,4,0.0208080045136948,0.044315709476348,0.892422126581482,0.0489576874273491,0.00239685515823402,0.258250909560961,0.109283506842325,0.269864721604031,9.83333333333333,-0.0121786271794549,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"53",5405,0.100421652640388,59,8,2,6,0.0239482675770681,0.0364830155096955,1.35252792490878,0.0436409204832292,0.00190452994062353,0.434576800279402,0.0288505430478917,0.171992762232884,7.375,0.0552984980249072,-0.142857142857143,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"54",5501,0.213126591848341,205,40,2,38,0.0143309209393288,0.0402061851154864,2.64746357922005,0.0426838683405107,0.00182191261651005,0.200274719218914,0.143125047769904,0.283128135926778,5.125,0.399385110113952,-0.0256410256410255,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"55",5502,0.239447957988847,138,24,2,22,0.0176193735438438,0.0450599319816933,1.94872758465186,0.0483822260160932,0.00234083979427233,0.202057375734007,0.160101107322454,0.31879480865524,5.75,0.199732123084601,-0.0434782608695652,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"56",5503,0.116079496890333,52,9,2,7,0.0197480598715808,0.0486378340429605,1.63221470176003,0.0524940450821053,0.00275562476908211,0.452224953487689,0.0299892629556805,0.202169730824986,5.77777777777778,0.132324007345123,-0.125,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"57",5504,0.0657709273100679,65,12,2,10,0.0226204154778307,0.0256363515786322,1.32267443022629,0.0341892632072252,0.00116890571865292,0.519823341490149,0.0097005356502186,0.121841318969917,5.41666666666667,0.0730583615606692,-0.0909090909090908,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"58",5506,0.144625623310859,64,13,2,11,0.0323973639073725,0.0378823040261924,1.3547776420931,0.0498463453673346,0.00248465814647959,0.344657773817814,0.0628776169084308,0.226373629713288,4.92307692307692,0.0904335166119658,-0.0833333333333333,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"59",5601,0.254239562047294,255,53,2,51,0.012985921817645,0.0263367999163348,1.215063587129,0.0293642843482868,0.000862261195287042,0.115498485412055,0.206082135716104,0.302396988378485,4.81132075471698,0.0564275748407773,-0.0192307692307692,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"60",5602,0.127285873607572,107,26,2,24,0.0203184548812302,0.0375621269382499,2.02471957521512,0.0427054210714025,0.00182375298888579,0.33550793863477,0.0572489830504723,0.197322764164672,4.11538461538461,0.328922332785099,-0.04,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"61",5603,0.216156856497408,120,31,2,29,0.0221575720697898,0.0420082738130799,1.76935130455358,0.0474937160978442,0.00225565306878262,0.219718758254674,0.138267162096943,0.294046550897872,3.87096774193548,0.267976297091697,-0.0333333333333334,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"62",5604,0.2244324756611,110,34,1,33,0.0216029205861947,0.0746382722308135,4.75910301918208,0.0777017236581947,0.00603755785945446,0.346214260789632,0.0970016488616604,0.351863302460539,3.23529411764706,1.68170398226567,-0.0303030303030303,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"63",5605,0.196594601856776,45,14,1,13,0.0251991258338202,0.0569201810556681,1.17585499248316,0.0622487184944296,0.00387490295419874,0.316634932528713,0.0945067035259119,0.298682500187641,3.21428571428571,0.0794183837020737,-0.0769230769230769,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"64",5606,0.128230355981684,65,6,2,4,0.0250689278835074,0.0168235300437448,0.25629184881471,0.0301907652828026,0.000911482308361277,0.235441639787033,0.0787175009178876,0.17774321104548,10.8333333333333,-0.0756313374086735,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"65",5701,0.252631803657831,257,48,2,46,0.0139670963673726,0.0327470049295113,1.94198173420798,0.0356012094287386,0.00126744611278891,0.140921328642207,0.194245820194699,0.311017787120962,5.35416666666667,0.21634030259322,-0.0212765957446808,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"66",5702,0.196405670338475,69,12,2,10,0.0218702193934738,0.0177863895700975,0.178573575061962,0.0281897525753233,0.000794662150257947,0.143528201231373,0.150174476114944,0.242636864562005,5.75,-0.172931878934324,-0.0909090909090908,0,"Excluir","Excluir","Incluir","Excluir","Incluir"
"67",5703,0.223437313128485,85,13,2,11,0.0246784340704815,0.0455167309771714,1.42952087140917,0.0517764223080283,0.00268079790701929,0.231726839098959,0.138523980543319,0.308350645713652,6.53846153846154,0.0775523795599883,-0.0833333333333333,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"68",5704,0.277955390642129,83,5,2,3,0.0255943880143985,0.0564117012537438,1.65175731899407,0.0619463698385403,0.00383735273617322,0.222864430495241,0.176363344106923,0.379547437177335,16.6,0.0417793153201326,-0.25,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"69",5705,0.239955469973761,84,13,2,11,0.0235613508164052,0.0456047704753111,1.27708136808444,0.051331592050116,0.00263493234239953,0.213921324884693,0.15577165901157,0.324139280935951,6.46153846153846,0.0507332082408122,-0.0833333333333333,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"70",5706,0.155506070540563,65,11,2,9,0.0220046444525217,0.038876909989658,0.990219361813462,0.0446723461195611,0.00199561850782586,0.287270753895801,0.0822434229044824,0.228768718176643,5.90909090909091,-0.00199235222318375,-0.1,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"71",5801,0.160772142605667,472,91,2,89,0.00831260147225311,0.0167788838486135,1.30628467312255,0.0187251244706615,0.000350630286441766,0.116469956593099,0.130062938473782,0.191481346737552,5.18681318681319,0.0731546069662776,-0.0111111111111111,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"72",5802,0.17926067332082,119,20,2,18,0.0119195552410636,0.0256833204185773,0.615976416550998,0.028314461761935,0.000801708744868078,0.157951329967734,0.132824956031247,0.225696390610394,5.95,-0.0775805219088892,-0.0526315789473684,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"73",5803,0.197216960279505,50,12,2,10,0.0399969867284624,0.0313207851507229,0.489073871288255,0.0508010878802269,0.00258075052981454,0.257589853368743,0.113903176155933,0.280530744403077,4.16666666666667,-0.161345093277393,-0.0909090909090908,0,"Excluir","Excluir","Incluir","Excluir","Incluir"
"74",5804,0.163442554705065,368,67,2,65,0.00944068699029476,0.0213506350883484,1.62151674593914,0.0233447250899327,0.000544976189524533,0.142831376639081,0.125157205557575,0.201727903852554,5.49253731343284,0.138344259062865,-0.0151515151515151,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"75",6101,0.195275480424459,1054,207,2,205,0.00573619245915796,0.0226614822043266,4.45662665013533,0.0233761989986719,0.00054644667962551,0.119708828511703,0.156938514066637,0.233612446782281,5.09178743961353,0.844771802335316,-0.00485436893203883,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"76",6102,0.269308293843542,49,11,2,9,0.0341138760857423,0.0282969793192175,0.264018305803867,0.0443224049458691,0.0019644755801856,0.1645786853175,0.196619549732317,0.341997037954768,4.45454545454545,-0.21304733253046,-0.1,0,"Excluir","Excluir","Excluir","Excluir","Incluir"
"77",6103,0.10516624756672,43,6,2,4,0.0278556101027528,0.03758986162682,0.952132832921569,0.0467860311558916,0.00218893271132006,0.44487687103421,0.0284371564710581,0.181895338662382,7.16666666666667,-0.00776224331001589,-0.2,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"78",6104,0.290710555975221,83,7,2,5,0.028754575664856,0.0732351887280735,3.07997787001811,0.0786779415700644,0.00619021848970247,0.270640126245607,0.161678731800315,0.419742380150126,11.8571428571429,0.191576909080615,-0.166666666666667,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"79",6105,0.175041254499803,77,18,2,16,0.017162373935903,0.0383906990372271,0.94213926720385,0.0420522633360288,0.00176839285168271,0.24024201298258,0.106075542628716,0.24400696637089,4.27777777777778,-0.0176524269547578,-0.0588235294117647,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"80",6106,0.232811666493904,117,21,2,19,0.0211561726117476,0.0294280858859905,0.787216672495686,0.0362435632697903,0.00131359587849129,0.155677607637156,0.173372222731448,0.29225111025636,5.57142857142857,-0.0465463528915687,-0.05,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"81",6107,0.240298924620054,91,11,2,9,0.0244543289411238,0.0310052984824674,0.674419259061459,0.0394885140002455,0.00155934273794758,0.164330797828922,0.175537761659651,0.305060087580456,8.27272727272727,-0.0447673518790493,-0.1,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"82",6108,0.142306405484801,212,38,2,36,0.0116121382457449,0.0244680649484614,1.39083050869857,0.027083721253927,0.000733527956960416,0.190319762217728,0.0978891026283608,0.186723708341241,5.57894736842105,0.0853537892560098,-0.027027027027027,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"83",6109,0.244964882587695,73,6,2,4,0.0265214313077357,0.0264129224616535,0.372172517596952,0.0374303191487364,0.00140102879157626,0.15279871446609,0.183579159183767,0.306350605991622,12.1666666666667,-0.0562233566331088,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"84",6110,0.267471443448191,97,14,2,12,0.022185300290623,0.035192932095353,0.800190510421343,0.0416020434408364,0.00173073001845324,0.155538261971113,0.199244092205219,0.335698794691162,6.92857142857143,-0.0337028054710987,-0.0769230769230769,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"85",6111,0.249897469339625,54,8,2,6,0.0238926097832216,0.0332197024033052,0.381138063059577,0.0409194993862028,0.00167440543001746,0.16374515313955,0.182789490346252,0.317005448332997,6.75,-0.107628162946161,-0.142857142857143,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"86",6112,0.162758586352289,59,8,2,6,0.0239813811768703,0.0292842689185977,0.494452470465659,0.0378506941712711,0.0014326750492471,0.232557280199913,0.100683447911405,0.224833724793174,7.375,-0.0793015732602888,-0.142857142857143,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"87",6113,0.20096838602301,108,12,2,10,0.0208805728309791,0.0142982117121024,0.201496342470569,0.0253068603329991,0.000640437179913922,0.125924583631286,0.159465135076892,0.242471636969129,9,-0.0998129571911789,-0.0909090909090908,0,"Excluir","Excluir","Incluir","Excluir","Incluir"
"88",6114,0.179857572739255,64,10,2,8,0.0196448843514095,0.0473579282782425,1.19230650333939,0.0512707992134648,0.00262869485198742,0.28506333335096,0.095773462029173,0.263941683449337,6.4,0.0356123154332205,-0.111111111111111,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"89",6115,0.264560636983425,226,38,2,36,0.012040274802226,0.0245333154186189,0.848556430235972,0.0273285891099882,0.000746851782742564,0.103298016748049,0.219741750843044,0.309379523123805,5.94736842105263,-0.0306109343140056,-0.027027027027027,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"90",6116,0.202083451682831,95,12,2,10,0.0236171467580697,0.0287732131143315,0.662554675614069,0.037224553911564,0.00138566741391494,0.184203870240636,0.141035183267866,0.263131720097796,7.91666666666667,-0.0487872758148333,-0.0909090909090908,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"91",6117,0.208497203121761,225,28,2,26,0.01513734943457,0.0237230579938251,1.1483028616078,0.0281411234403082,0.000791922828482666,0.13497122752229,0.162345760679655,0.254648645563866,8.03571428571429,0.0210785793148143,-0.037037037037037,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"92",6201,0.189870351672586,134,36,2,34,0.0180597778962389,0.0320755010367233,1.2582583902997,0.0368102342347657,0.00135499334441831,0.193870364227489,0.12950156752757,0.250239135817602,3.72222222222222,0.0948704290896858,-0.0285714285714285,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"93",6202,0.0836418176479583,49,6,2,4,0.0227140333816155,0.0304964749835079,1.02129877851667,0.0380258109562553,0.00144596229888087,0.454626788675288,0.0212794876796996,0.146004147616217,8.16666666666667,0.00297192258372159,-0.2,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"94",6203,0.112105842558955,45,11,2,9,0.0259259700628227,0.0601110204551773,2.16370685240787,0.0654636594139155,0.00428549070386113,0.583945117574837,0.00474544112013411,0.219466243997777,4.09090909090909,0.376493393426075,-0.1,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"95",6204,0.137857462808161,52,14,2,12,0.0279678369875312,0.0366763654749555,0.847114841716494,0.0461232662569947,0.00212735569021363,0.334572139349312,0.0622153061466901,0.213499619469633,3.71428571428571,-0.0563261109465549,-0.0769230769230769,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"96",6205,0.0725761476649436,71,7,2,5,0.0202824956862192,0.0303772081766502,1.70000930678206,0.0365260784627784,0.00133415440786904,0.503279378114768,0.012673378985987,0.1324789163439,10.1428571428571,0.0765635179292878,-0.166666666666667,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"97",6206,0.195685799735867,67,6,2,4,0.0324717339152948,0.0332579730609745,0.74805604140176,0.0464812464935076,0.00216050627559021,0.237529992243928,0.119456555486515,0.27191504398522,11.1666666666667,-0.0247813729768761,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"98",6301,0.168030558815953,336,60,2,58,0.0111694763052234,0.0192905609458848,1.24424823722071,0.0222908712826539,0.000496882942539845,0.132659627151925,0.1314735299124,0.204587587719505,5.6,0.0530974428740681,-0.0169491525423728,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"99",6302,0.200965465226984,77,10,2,8,0.0214183502781873,0.0600477371428901,2.26045042885228,0.0637532466986643,0.00406447646462075,0.317234837471489,0.0964101406411741,0.305520789812793,7.7,0.188126929679444,-0.111111111111111,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"100",6303,0.213873686665314,173,21,2,19,0.0157395765555237,0.0211677002218568,0.615977187227307,0.026378131147403,0.00069580580282959,0.123335093525,0.170613551583573,0.257133821747055,8.23809523809524,-0.0530557833435958,-0.05,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"101",6304,0.228051291471379,49,6,2,4,0.0246167914544143,0.0126242702744578,0.0517227190810407,0.0276651156056266,0.000765358621472683,0.121310935917671,0.182680501878152,0.273422081064607,8.16666666666667,-0.132317760128227,-0.2,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"102",6305,0.286156892229417,68,12,2,10,0.0238467840444652,0.0655081937359936,1.79746958790742,0.0697136468405995,0.00485999255581583,0.243620366077742,0.171826511410834,0.400487273048001,5.66666666666667,0.170886340265875,-0.0909090909090908,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"103",6306,0.135627991341963,87,6,2,4,0.0191994550912521,0.0310684691885796,1.0360898935505,0.0365221693430542,0.00133386885352273,0.269281945280525,0.0757316336193547,0.195524349064572,14.5,0.00267332544818529,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"104",6307,0.132605709481442,60,6,2,4,0.0209571643325273,0.0368633035809805,0.935802983447346,0.0424040786689687,0.00179810588776409,0.319775663014745,0.0630630204643331,0.20214839849855,10,-0.00713300183918377,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"105",6308,0.154705814763518,65,6,2,4,0.0245322080295933,0.0113828829824621,0.0857845607160094,0.0270443941658834,0.000731399255799668,0.174811749689068,0.110353008331469,0.199058621195567,10.8333333333333,-0.0929710616221007,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"106",6309,0.292273618941548,23,3,1,2,0.0563478281981593,0.0143325924928641,0.0349022072719348,0.058142075558203,0.00338050095021579,0.198930289256899,0.196920615026096,0.387626622857001,7.66666666666667,-0.14476466890921,-0.5,0,"Excluir","Excluir","Excluir","Incluir","Excluir"
"107",6310,0.254511702775601,151,24,2,22,0.017623168497076,0.037721031378027,1.51236031469734,0.0416347484212217,0.00173345227609843,0.163586774074316,0.186230715364797,0.322792690186404,6.29166666666667,0.0968239964782367,-0.0434782608695652,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"108",7101,0.199205998945467,866,197,2,195,0.00650157474409548,0.014757459825085,1.5641070529628,0.016126161807512,0.000260053094642058,0.0809521896573334,0.172759093581147,0.225652904309786,4.39593908629442,0.166112241305935,-0.00510204081632648,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"109",7102,0.201850067781501,155,23,2,21,0.0196206545579403,0.033736468429894,1.67660589588284,0.0390271621746093,0.00152311938740326,0.193347282978649,0.137845521815142,0.265854613747861,6.73913043478261,0.117893451555343,-0.0454545454545454,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"110",7103,0.198961554889691,70,6,2,4,0.024963886965739,0.0363457714099088,0.816436187115089,0.0440932052794933,0.00194421075181954,0.221616710343562,0.126648698231321,0.27127441154806,11.6666666666667,-0.0172091074579604,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"111",7104,0.169869580808781,55,6,2,4,0.0283847823786452,0.0648682062734379,2.36544081277631,0.0708066385010356,0.00501358005581634,0.416829417980028,0.0537466936670827,0.285992467950479,9.16666666666667,0.167196834217507,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"112",7105,0.232351195683474,77,6,2,4,0.0229130491899305,0.057434258570205,1.8408076515552,0.0618360888210868,0.00382370188068934,0.266132001770822,0.130940010016891,0.333762381350056,12.8333333333333,0.0710541677370588,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"113",7106,0.240066601007052,62,6,2,4,0.0304595699400716,0.0333213006703989,0.520452520966543,0.045145259765575,0.00203809447930124,0.188053063509025,0.166028374991509,0.314104827022595,10.3333333333333,-0.0513800870392989,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"114",7107,0.175224633847748,60,6,2,4,0.0185874559740468,0.0316277244873104,0.480257580386334,0.0366852351203089,0.00134580647583234,0.209361174366525,0.115060848250442,0.235388419445055,10,-0.0577491577348518,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"115",7108,0.215784863902748,82,6,2,4,0.0192774310410312,0.0444341945547923,1.19441111948911,0.0484356995745375,0.00234601699327485,0.224462915046566,0.136350316600507,0.29521941120499,13.6666666666667,0.0153482462754562,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"116",7109,0.218782666124683,157,21,2,19,0.0164919783964436,0.0354155252842904,1.5497987089091,0.0390671829364618,0.00152624478259097,0.178566170841878,0.154712486108886,0.28285284614048,7.47619047619048,0.0848953888756703,-0.05,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"117",7110,0.214962219285477,53,6,2,4,0.0277027681326981,0.0331360912091591,0.443720976499827,0.0431907849296091,0.00186544390283575,0.200922678753378,0.144129332000918,0.285795106570036,8.83333333333333,-0.071014343425554,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"118",7201,0.187194360518374,172,31,2,29,0.0127639202435923,0.0197313787831898,0.579832874531174,0.0234998929501924,0.0005522449686705,0.12553739805578,0.148654536080059,0.22573418495669,5.54838709677419,-0.0923771694293163,-0.0333333333333334,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"119",7202,0.14909133832194,49,11,2,9,0.0241648638857234,0.0275299120992497,0.398290850708681,0.0366310893478198,0.00134183670680796,0.245695623636569,0.0890163517915157,0.209166324852365,4.45454545454545,-0.17417896426854,-0.1,0,"Excluir","Excluir","Excluir","Excluir","Incluir"
"120",7203,0.242828041183091,42,6,2,4,0.0234951189275834,0.0582451308166108,0.91384068695125,0.0628053809578877,0.0039445158772654,0.258641385286029,0.139827216412156,0.345828865954027,7,-0.014359885508125,-0.2,0,"Excluir","Excluir","Excluir","Incluir","Incluir"
"121",7301,0.208697093996174,634,118,2,116,0.00789001743567594,0.0181608118748985,1.68473514400237,0.019800693500247,0.000392067463090724,0.0948776675376707,0.176223956655769,0.241170231336579,5.3728813559322,0.156586718977287,-0.00854700854700852,1,"Incluir","Incluir","Incluir","Incluir","Incluir"
"122",7302,0.143697436569107,60,13,2,11,0.0312295463231468,0.0569369043414064,2.43007634699806,0.0649391687622503,0.00421709563953203,0.451915986204945,0.0371971997990162,0.250197673339197,4.61538461538461,0.395553032148399,-0.0833333333333333,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"123",7303,0.183057482230737,58,6,2,4,0.0311343920874882,0.035129530395096,0.654741548297282,0.0469407528320267,0.00220343427643742,0.256426299870439,0.106074647586214,0.260040316875261,9.66666666666667,-0.0398375136580059,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"124",7304,0.131365416818034,151,29,2,27,0.0152088248948933,0.0207059571258161,0.793179692588649,0.025691341249138,0.000660045015179658,0.195571573336727,0.0892316171694482,0.173499216466621,5.20689655172414,-0.0491622042207309,-0.0357142857142858,1,"Incluir","Incluir","Incluir","Excluir","Incluir"
"125",7305,0.22823040867872,77,6,2,4,0.0193605148586228,0.033473798407324,0.626239219324941,0.03866942869251,0.00149532471540512,0.169431535948152,0.164812545623004,0.291648271734437,12.8333333333333,-0.0315854180852162,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"126",7306,0.235463850239623,79,6,2,4,0.0248456988409919,0.0637736759780949,2.39969656125407,0.0684426073338553,0.0046843904986563,0.290671401424056,0.123217974212101,0.347709726267146,13.1666666666667,0.115043552979786,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
"127",7307,0.216245212414195,88,6,2,4,0.020821243118299,0.0573171254536448,2.21468150877073,0.0609817762553713,0.00371877703526017,0.282002896501436,0.116235099355386,0.316255325473004,14.6666666666667,0.088879134788102,-0.2,1,"Incluir","Excluir","Incluir","Incluir","Incluir"
